Repository,File Name,Class,Level,Start Line,Start Column,Stop Line,Stop Column
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,9,0,9,0
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,9,6,9,43
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,querySelector,A1,9,22,9,22
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,9,35,9,43
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,9,36,9,36
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,10,0,10,0
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,10,6,10,41
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,querySelector,A1,10,21,10,21
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,10,34,10,41
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,10,35,10,35
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,addEventListener,A1,12,10,12,10
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,12,26,14,1
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,12,27,12,27
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,12,36,14,0
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,12,36,12,37
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,13,30,13,37
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,13,31,13,31
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,addEventListener,A1,15,9,15,9
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,15,25,17,1
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,15,26,15,26
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,15,35,17,0
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,15,35,15,36
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,remove,B2,16,27,16,27
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,16,33,16,40
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,16,34,16,34
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,map,A2,21,3,21,3
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,21,7,33,2
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,21,7,21,12
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,formalParameterList,A1,21,8,21,8
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,22,4,22,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,22,10,22,28
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,objectLiteral,A1,22,10,22,24
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,propertyAssignment,B1,22,12,22,12
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,propertyAssignment,B1,22,19,22,19
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,returnStatement,A1,23,4,23,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,map,A2,27,3,27,3
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,27,7,32,9
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,27,7,27,12
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,formalParameterList,A1,27,8,27,8
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,returnStatement,A1,28,4,28,80
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,join,A1,34,3,34,3
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,34,7,34,10
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,34,8,34,8
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,36,17,36,23
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,36,17,36,21
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,formalParameterList,A1,36,18,36,18
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,addEventListener,A1,37,6,37,6
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,37,23,37,23
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,38,4,38,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,38,10,38,33
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,textContent,A1,38,33,38,33
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,39,4,39,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,39,10,39,58
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,39,57,39,58
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,40,4,40,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,40,10,40,52
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,41,4,41,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,41,10,41,36
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,43,4,43,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,43,10,43,63
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,43,34,43,63
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,43,35,43,59
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,43,35,43,40
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,formalParameterList,A1,43,36,43,36
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,ifStatement,A1,44,4,69,4
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,45,6,45,6
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,45,12,45,30
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,objectLiteral,A1,45,12,45,26
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,propertyAssignment,B1,45,14,45,14
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,propertyAssignment,B1,45,20,45,20
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arguments,A2,46,27,46,34
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,46,28,46,28
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,style,B2,47,14,47,14
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,style,B2,48,14,48,14
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,varModifier,A1,50,6,50,6
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,variableDeclaration,A1,50,10,50,20
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,50,20,50,20
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,ifStatement,A1,51,6,53,6
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,length,A1,51,16,51,16
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,52,18,52,18
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,ifStatement,A1,54,6,56,6
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,length,A1,54,16,54,16
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,stringLiteral,A1,55,18,55,18
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,map,A2,62,9,62,9
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,anonymousFunction,A1,62,13,68,5
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,arrowFunctionParameters,A1,62,13,62,18
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,formalParameterList,A1,62,14,62,14
javascript-basic-projects,dataset/javascript-basic-projects/26-stripe-submenus/final/app.js,returnStatement,A1,63,10,63,86
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,varModifier,A1,1,0,1,0
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,variableDeclaration,A1,1,6,30,0
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,arrayLiteral,A1,1,17,30,0
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,elementList,A2,2,2,29,3
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,objectLiteral,A1,2,2,8,2
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,3,4,3,8
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,4,4,4,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,stringLiteral,A1,4,11,4,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,5,4,5,29
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,Date,A2,5,14,5,14
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,arguments,A2,5,18,5,29
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,6,4,6,12
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,length,A1,6,4,6,4
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,7,4,7,153
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,objectLiteral,A1,9,2,15,2
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,10,4,10,8
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,11,4,11,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,stringLiteral,A1,11,11,11,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,12,4,12,31
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,Date,A2,12,14,12,14
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,arguments,A2,12,18,12,31
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,13,4,13,12
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,length,A1,13,4,13,4
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,14,4,14,179
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,objectLiteral,A1,16,2,22,2
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,17,4,17,8
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,18,4,18,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,stringLiteral,A1,18,11,18,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,19,4,19,30
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,Date,A2,19,14,19,14
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,arguments,A2,19,18,19,30
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,20,4,20,12
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,length,A1,20,4,20,4
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,21,4,21,209
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,objectLiteral,A1,23,2,29,2
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,24,4,24,8
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,25,4,25,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,stringLiteral,A1,25,11,25,11
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,26,4,26,29
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,Date,A2,26,14,26,14
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,arguments,A2,26,18,26,29
javascript-basic-projects,dataset/javascript-basic-projects/19-dark-mode/starter/data.js,propertyAssignment,B1,27,4,27,12
